school_name,school_city_name,school_composition,school_start_date,teacher_id,record_date,is_present,is_last_login,teacher_first_login_date
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-10-31,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-10-31,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-01,True,False,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-01,True,False,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-01,True,False,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-01,False,False,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-01,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-01,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-01,True,False,2020-10-29 17:17:56.690000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-01,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-01,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-02,False,False,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-02,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-02,True,False,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-02,True,False,2020-10-29 17:17:56.690000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-02,True,False,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-02,True,False,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-02,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-02,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-02,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-03,True,False,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-03,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-03,True,False,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-03,False,False,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-03,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-03,True,False,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-03,True,False,2020-10-29 17:17:56.690000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-03,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-03,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-04,True,False,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-04,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-04,True,False,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-04,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-04,False,False,2020-10-29 17:17:56.690000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-04,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-04,False,False,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-04,True,False,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-04,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-05,False,False,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-05,False,False,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-05,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-05,False,False,2020-10-29 17:17:56.690000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-05,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-05,True,False,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-05,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-05,False,False,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-05,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-06,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-06,True,False,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-06,True,True,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-06,False,False,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-06,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-06,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-06,False,False,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-06,True,True,2020-10-29 17:17:56.690000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-06,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572281,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571993,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571929,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572313,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572601,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104851,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572185,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572409,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572441,2020-11-07,False,False,2020-10-26 22:31:21.449000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572697,2020-11-07,True,True,2020-10-25 03:48:16.775000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572089,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572121,2020-11-07,False,False,2020-11-01 09:51:17.391000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572793,2020-11-07,True,True,2020-10-25 21:49:49.245000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,105832,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,107785,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572569,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572217,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572057,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572505,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572153,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572537,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572825,2020-11-07,True,True,2020-10-25 00:07:48.349000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,571961,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572665,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572761,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572473,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572025,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572857,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572377,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572729,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572249,2020-11-07,False,False,2020-10-25 12:57:29.730000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,104847,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572345,2020-11-07,False,False,
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572889,2020-11-07,False,False,2020-10-25 11:27:44.271000
ABU DHABI_1642,ABU DHABI,MIXED,2020-10-21,572633,2020-11-07,False,False,2020-10-29 17:17:56.690000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525224,2020-10-25,False,False,2020-10-28 09:29:41.082000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525192,2020-10-25,False,False,2020-11-01 10:34:04.793000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525064,2020-10-25,False,False,2020-10-29 21:28:48.379000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525032,2020-10-25,False,False,2020-11-01 06:55:46.251000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525096,2020-10-25,False,False,2020-10-28 09:32:12.111000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525128,2020-10-25,False,False,2020-10-31 14:57:48.860000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525160,2020-10-25,False,False,2020-10-26 07:54:35.464000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525000,2020-10-25,False,False,2020-11-01 20:47:56.467000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525192,2020-10-26,False,False,2020-11-01 10:34:04.793000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525064,2020-10-26,False,False,2020-10-29 21:28:48.379000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525032,2020-10-26,False,False,2020-11-01 06:55:46.251000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525096,2020-10-26,False,False,2020-10-28 09:32:12.111000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525224,2020-10-26,False,False,2020-10-28 09:29:41.082000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525128,2020-10-26,False,False,2020-10-31 14:57:48.860000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525000,2020-10-26,False,False,2020-11-01 20:47:56.467000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525160,2020-10-26,True,False,2020-10-26 07:54:35.464000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525096,2020-10-27,False,False,2020-10-28 09:32:12.111000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525128,2020-10-27,False,False,2020-10-31 14:57:48.860000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525064,2020-10-27,False,False,2020-10-29 21:28:48.379000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,782723,2020-10-27,False,False,2020-11-03 19:08:47.960000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,782755,2020-10-27,False,False,2020-11-03 14:02:15.997000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525160,2020-10-27,False,False,2020-10-26 07:54:35.464000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,782691,2020-10-27,False,False,2020-11-01 12:57:26.357000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525224,2020-10-27,False,False,2020-10-28 09:29:41.082000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525192,2020-10-27,False,False,2020-11-01 10:34:04.793000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525000,2020-10-27,False,False,2020-11-01 20:47:56.467000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525032,2020-10-27,False,False,2020-11-01 06:55:46.251000
ABU DHABI_1652,ABU DHABI,MIXED,2020-10-21,525160,2020-10-28,False,False,2020-10-26 07:54:35.464000
